    iter     answer      error     mean x     mean y   variance x   variance y       sd x       sd y
     322   0.547200   0.450100   0.020914   0.202740     3.265594     0.012479   1.807096   0.111709
     323   0.552000   0.445300   0.016641   0.202182     3.261345     0.012541   1.805919   0.111985
     324   0.556800   0.440500   0.013290   0.202060     3.254894     0.012507   1.804133   0.111833
     325   0.556800   0.440500   0.005886   0.201783     3.262584     0.012493   1.806262   0.111772
     326   0.561600   0.435700   0.010623   0.201204     3.259846     0.012563   1.805504   0.112085
     327   0.566400   0.430900   0.006206   0.200775     3.256218     0.012585   1.804499   0.112181
     328   0.566400   0.430900  -0.002048   0.201083     3.268500     0.012577   1.807899   0.112149
     329   0.571200   0.426100   0.000991   0.200674     3.261585     0.012594   1.805986   0.112222
     330   0.571200   0.426100   0.009291   0.200349     3.274297     0.012590   1.809502   0.112206
     331   0.576000   0.421300   0.010844   0.200747     3.265199     0.012604   1.806986   0.112269
     332   0.580800   0.416500   0.008168   0.200576     3.257729     0.012576   1.804918   0.112143
     333   0.580800   0.416500   0.005400   0.201039     3.250481     0.012609   1.802909   0.112290
     334   0.585600   0.411700   0.003782   0.200827     3.241619     0.012586   1.800450   0.112188
     335   0.590400   0.406900   0.002707   0.201230     3.232327     0.012602   1.797867   0.112261
     336   0.595200   0.402100   0.003098   0.201111     3.222758     0.012570   1.795204   0.112115
     337   0.595200   0.402100   0.009180   0.201352     3.225588     0.012552   1.795992   0.112036
     338   0.595200   0.402100   0.006924   0.201940     3.217755     0.012631   1.793810   0.112387
     339   0.600000   0.397300   0.010023   0.201530     3.211500     0.012650   1.792066   0.112474
     340   0.600000   0.397300   0.015158   0.201345     3.210966     0.012625   1.791917   0.112360
     341   0.600000   0.397300   0.007065   0.201887     3.223755     0.012687   1.795482   0.112638
     342   0.604800   0.392500   0.006021   0.202115     3.214699     0.012668   1.792958   0.112552
     343   0.609600   0.387700   0.002276   0.201603     3.210110     0.012720   1.791678   0.112784
     344   0.614400   0.382900   0.003397   0.201858     3.201209     0.012705   1.789192   0.112718
     345   0.619200   0.378100   0.001798   0.201432     3.192807     0.012731   1.786843   0.112830
     346   0.624000   0.373300   0.001862   0.201048     3.183581     0.012745   1.784259   0.112892
     347   0.624000   0.373300  -0.002244   0.201028     3.180222     0.012708   1.783318   0.112730
     348   0.624000   0.373300  -0.008295   0.201170     3.183751     0.012678   1.784307   0.112599
     349   0.624000   0.373300  -0.013230   0.201631     3.183082     0.012716   1.784119   0.112765
     350   0.624000   0.373300  -0.007932   0.201321     3.183758     0.012713   1.784309   0.112752
     351   0.628800   0.368500  -0.014789   0.200750     3.191096     0.012790   1.786364   0.113095
     352   0.633600   0.363700  -0.017146   0.200611     3.183976     0.012761   1.784370   0.112964
     353   0.638400   0.358900  -0.016954   0.200543     3.174969     0.012726   1.781844   0.112811
     354   0.638400   0.358900  -0.009797   0.200714     3.184031     0.012701   1.784385   0.112697
     355   0.643200   0.354100  -0.008646   0.200474     3.175530     0.012685   1.782002   0.112628
     356   0.648000   0.349300  -0.008839   0.200352     3.166623     0.012655   1.779501   0.112493
     357   0.648000   0.349300  -0.013198   0.200397     3.164500     0.012620   1.778904   0.112339
     358   0.648000   0.349300  -0.005188   0.200590     3.178504     0.012598   1.782836   0.112241
     359   0.652800   0.344500  -0.002622   0.200670     3.172001     0.012565   1.781011   0.112095
     360   0.657600   0.339700  -0.003483   0.201158     3.163455     0.012616   1.778610   0.112319
     361   0.657600   0.339700  -0.008280   0.201673     3.162953     0.012676   1.778469   0.112587
     362   0.657600   0.339700  -0.000848   0.202061     3.174101     0.012695   1.781601   0.112672
     363   0.662400   0.334900  -0.000849   0.202494     3.165357     0.012728   1.779145   0.112818
     364   0.662400   0.334900  -0.005804   0.202959     3.165547     0.012771   1.779199   0.113009
     365   0.662400   0.334900  -0.011868   0.202578     3.170227     0.012789   1.780513   0.113088
     366   0.662400   0.334900  -0.008090   0.202849     3.166760     0.012781   1.779539   0.113052
     367   0.667200   0.330100  -0.010341   0.202899     3.159981     0.012747   1.777634   0.112902
     368   0.672000   0.325300  -0.011994   0.202380     3.152393     0.012811   1.775498   0.113185
     369   0.676800   0.320500  -0.011671   0.202410     3.143889     0.012776   1.773101   0.113033
     370   0.681600   0.315700  -0.013652   0.202219     3.136837     0.012755   1.771112   0.112940
     371   0.681600   0.315700  -0.020708   0.202002     3.146751     0.012738   1.773909   0.112864
     372   0.686400   0.310900  -0.018096   0.201812     3.140818     0.012717   1.772235   0.112771
     373   0.686400   0.310900  -0.022776   0.201603     3.140524     0.012700   1.772152   0.112692
     374   0.691200   0.306100  -0.023344   0.201864     3.132247     0.012691   1.769815   0.112654
     375   0.696000   0.301300  -0.022567   0.201801     3.124119     0.012659   1.767518   0.112510
     376   0.700800   0.296500  -0.018954   0.201570     3.120694     0.012645   1.766549   0.112449
     377   0.700800   0.296500  -0.026265   0.201759     3.132460     0.012625   1.769876   0.112359
     378   0.705600   0.291700  -0.024919   0.201319     3.124854     0.012664   1.767726   0.112535
     379   0.705600   0.291700  -0.029635   0.201520     3.124993     0.012646   1.767765   0.112454
     380   0.705600   0.291700  -0.033436   0.201568     3.122231     0.012614   1.766984   0.112310
     381   0.705600   0.291700  -0.026509   0.201533     3.132224     0.012581   1.769809   0.112165
     382   0.710400   0.286900  -0.023520   0.201085     3.127419     0.012624   1.768451   0.112358
     383   0.710400   0.286900  -0.025176   0.201451     3.120298     0.012643   1.766437   0.112439
     384   0.710400   0.286900  -0.028959   0.201684     3.117637     0.012630   1.765683   0.112384
     385   0.715200   0.282100  -0.032624   0.201458     3.114685     0.012617   1.764847   0.112325
     386   0.715200   0.282100  -0.037727   0.201828     3.116617     0.012637   1.765394   0.112413
     387   0.715200   0.282100  -0.032653   0.202229     3.118477     0.012666   1.765921   0.112543
     388   0.715200   0.282100  -0.035984   0.202494     3.114723     0.012661   1.764858   0.112519
     389   0.715200   0.282100  -0.040466   0.202271     3.114488     0.012647   1.764791   0.112460
     390   0.720000   0.277300  -0.041831   0.202298     3.107225     0.012615   1.762732   0.112317
     391   0.720000   0.277300  -0.034956   0.202639     3.117662     0.012628   1.765690   0.112374
     392   0.720000   0.277300  -0.027514   0.202280     3.131313     0.012646   1.769552   0.112454
     393   0.724800   0.272500  -0.022618   0.201799     3.132716     0.012704   1.769948   0.112714
     394   0.729600   0.267700  -0.021440   0.201878     3.125309     0.012675   1.767854   0.112581
     395   0.729600   0.267700  -0.018652   0.201939     3.120453     0.012644   1.766480   0.112446
     396   0.729600   0.267700  -0.011367   0.201844     3.133478     0.012616   1.770163   0.112319
     397   0.734400   0.262900  -0.012082   0.201976     3.125786     0.012591   1.767989   0.112208
     398   0.734400   0.262900  -0.006805   0.202280     3.128958     0.012596   1.768886   0.112231
     399   0.734400   0.262900  -0.001407   0.202406     3.132685     0.012570   1.769939   0.112118
     400   0.739200   0.258100  -0.001986   0.202383     3.124987     0.012539   1.767763   0.111979
     401   0.739200   0.258100   0.005005   0.202759     3.136698     0.012565   1.771072   0.112092
     402   0.739200   0.258100  -0.000837   0.203048     3.142549     0.012567   1.772723   0.112101
     403   0.739200   0.258100   0.006001   0.202917     3.153502     0.012542   1.775810   0.111992
     404   0.739200   0.258100   0.003970   0.203294     3.147356     0.012568   1.774079   0.112109
     405   0.744000   0.253300   0.004527   0.202992     3.139710     0.012574   1.771923   0.112135
     406   0.748800   0.248500   0.006105   0.203236     3.132983     0.012567   1.770023   0.112104
     407   0.748800   0.248500   0.011458   0.203249     3.136892     0.012537   1.771127   0.111967
     408   0.753600   0.243700   0.010471   0.203132     3.129599     0.012511   1.769067   0.111854
     409   0.753600   0.243700   0.017574   0.203053     3.142483     0.012483   1.772705   0.111729
     410   0.753600   0.243700   0.021807   0.203526     3.142128     0.012544   1.772605   0.112000
     411   0.753600   0.243700   0.017592   0.203301     3.141747     0.012534   1.772498   0.111956
     412   0.758400   0.238900   0.016766   0.202952     3.134401     0.012554   1.770424   0.112043
     413   0.763200   0.234100   0.015968   0.202774     3.127074     0.012536   1.768353   0.111965
     414   0.768000   0.229300   0.015811   0.202875     3.119531     0.012510   1.766219   0.111849
     415   0.768000   0.229300   0.018103   0.203264     3.114184     0.012542   1.764705   0.111992
     416   0.768000   0.229300   0.022585   0.203184     3.115014     0.012515   1.764940   0.111869
     417   0.768000   0.229300   0.016019   0.202882     3.125435     0.012522   1.767890   0.111904
     418   0.772800   0.224500   0.014052   0.202519     3.119566     0.012547   1.766229   0.112015
     419   0.777600   0.219700   0.015352   0.202597     3.112825     0.012520   1.764320   0.111893
     420   0.782400   0.214900   0.020076   0.202119     3.114744     0.012585   1.764864   0.112185
     421   0.787200   0.210100   0.021410   0.201761     3.108091     0.012609   1.762978   0.112291
     422   0.787200   0.210100   0.014660   0.201745     3.119862     0.012579   1.766313   0.112158
     423   0.792000   0.205300   0.016898   0.201741     3.114596     0.012550   1.764822   0.112025
     424   0.792000   0.205300   0.023038   0.201723     3.123162     0.012520   1.767247   0.111894
     425   0.796800   0.200500   0.021087   0.201895     3.117424     0.012503   1.765623   0.111818
     426   0.796800   0.200500   0.018660   0.202146     3.112603     0.012501   1.764257   0.111806
     427   0.796800   0.200500   0.014422   0.202109     3.112946     0.012472   1.764354   0.111678
     428   0.801600   0.195700   0.016333   0.202253     3.107228     0.012452   1.762733   0.111587
     429   0.801600   0.195700   0.022278   0.201941     3.115078     0.012464   1.764958   0.111643
     430   0.801600   0.195700   0.016783   0.202150     3.120756     0.012454   1.766566   0.111597
     431   0.801600   0.195700   0.010004   0.202130     3.133231     0.012425   1.770094   0.111468
     432   0.801600   0.195700   0.014419   0.202457     3.134359     0.012442   1.770412   0.111546
     433   0.806400   0.190900   0.017462   0.202234     3.131112     0.012435   1.769495   0.111513
     434   0.806400   0.190900   0.023924   0.202195     3.141939     0.012407   1.772552   0.111388
     435   0.806400   0.190900   0.028509   0.202370     3.143818     0.012392   1.773082   0.111319
     436   0.811200   0.186100   0.027140   0.202074     3.137422     0.012402   1.771277   0.111363
     437   0.816000   0.181300   0.025347   0.202028     3.131641     0.012374   1.769644   0.111239
     438   0.820800   0.176500   0.025185   0.202281     3.124502     0.012374   1.767626   0.111238
     439   0.825600   0.171700   0.021509   0.201996     3.123290     0.012381   1.767283   0.111271
     440   0.830400   0.166900   0.022464   0.202142     3.116590     0.012362   1.765387   0.111186
     441   0.835200   0.162100   0.020963   0.201709     3.110512     0.012417   1.763664   0.111430
     442   0.840000   0.157300   0.020806   0.201497     3.103485     0.012408   1.761671   0.111392
     443   0.844800   0.152500   0.024064   0.201183     3.101161     0.012424   1.761011   0.111463
     444   0.844800   0.152500   0.027199   0.201460     3.098518     0.012430   1.760261   0.111490
     445   0.849600   0.147700   0.031123   0.201105     3.098377     0.012458   1.760221   0.111615
     446   0.849600   0.147700   0.025382   0.200989     3.106064     0.012436   1.762403   0.111517
     447   0.849600   0.147700   0.031341   0.201128     3.114920     0.012417   1.764914   0.111431
     448   0.854400   0.142900   0.031895   0.201515     3.108104     0.012456   1.762982   0.111607
     449   0.854400   0.142900   0.026933   0.201321     3.112187     0.012445   1.764139   0.111558
     450   0.854400   0.142900   0.020430   0.201544     3.124216     0.012440   1.767545   0.111534
     451   0.859200   0.138100   0.021055   0.201773     3.117464     0.012436   1.765634   0.111516
     452   0.859200   0.138100   0.015326   0.201871     3.125338     0.012413   1.767863   0.111412
     453   0.864000   0.133300   0.015993   0.202126     3.118640     0.012415   1.765967   0.111421
     454   0.868800   0.128500   0.014790   0.202004     3.112424     0.012394   1.764206   0.111328
     455   0.873600   0.123700   0.011587   0.201766     3.110231     0.012392   1.763585   0.111320
     456   0.873600   0.123700   0.007382   0.201704     3.111437     0.012367   1.763927   0.111206
     457   0.873600   0.123700   0.002432   0.201872     3.115779     0.012353   1.765157   0.111142
     458   0.873600   0.123700  -0.002044   0.202203     3.118112     0.012375   1.765818   0.111245
     459   0.878400   0.118900   0.000552   0.201769     3.114399     0.012435   1.764766   0.111510
     460   0.878400   0.118900  -0.001753   0.201865     3.110064     0.012412   1.763537   0.111408
     461   0.878400   0.118900  -0.007014   0.201757     3.116019     0.012390   1.765225   0.111311
     462   0.878400   0.118900  -0.002809   0.201799     3.117408     0.012364   1.765618   0.111194
     463   0.883200   0.114100  -0.001655   0.201379     3.111289     0.012419   1.763885   0.111439
     464   0.883200   0.114100  -0.003478   0.201561     3.106119     0.012407   1.762419   0.111387
     465   0.883200   0.114100  -0.000524   0.201647     3.103482     0.012384   1.761670   0.111283
     466   0.883200   0.114100   0.002241   0.201933     3.100369     0.012395   1.760787   0.111334
     467   0.883200   0.114100  -0.003883   0.202195     3.111170     0.012401   1.763851   0.111359
     468   0.883200   0.114100  -0.009235   0.202561     3.117874     0.012437   1.765750   0.111519
     469   0.883200   0.114100  -0.005636   0.202910     3.117276     0.012467   1.765581   0.111655
     470   0.883200   0.114100  -0.001497   0.202926     3.118661     0.012440   1.765973   0.111537
     471   0.883200   0.114100   0.002988   0.203262     3.121475     0.012467   1.766770   0.111656
     472   0.883200   0.114100   0.008894   0.203543     3.131254     0.012478   1.769535   0.111704
     473   0.883200   0.114100   0.003844   0.203918     3.136644     0.012518   1.771057   0.111882
     474   0.883200   0.114100   0.008765   0.203603     3.141457     0.012538   1.772416   0.111973
     475   0.888000   0.109300   0.010562   0.203320     3.136370     0.012550   1.770980   0.112025
     476   0.892800   0.104500   0.008714   0.203374     3.131398     0.012525   1.769576   0.111914
     477   0.892800   0.104500   0.004687   0.203273     3.132540     0.012503   1.769898   0.111818
     478   0.892800   0.104500   0.000445   0.203404     3.134550     0.012485   1.770466   0.111738
     479   0.892800   0.104500  -0.003455   0.203534     3.135263     0.012467   1.770667   0.111656
     480   0.897600   0.099700  -0.003698   0.203859     3.128759     0.012492   1.768830   0.111767
     481   0.902400   0.094900  -0.003723   0.203670     3.122255     0.012483   1.766990   0.111727
     482   0.902400   0.094900  -0.000033   0.203454     3.122313     0.012479   1.767007   0.111711
     483   0.902400   0.094900   0.002999   0.203402     3.120271     0.012455   1.766429   0.111601
     484   0.907200   0.090100   0.001342   0.203083     3.115147     0.012478   1.764978   0.111705
     485   0.912000   0.085300   0.003711   0.202945     3.111434     0.012461   1.763926   0.111631
     486   0.916800   0.080500   0.003571   0.203108     3.105041     0.012449   1.762113   0.111574
     487   0.921600   0.075700   0.003928   0.203202     3.098727     0.012427   1.760320   0.111479
     488   0.921600   0.075700  -0.000345   0.203237     3.101253     0.012403   1.761038   0.111367
     489   0.921600   0.075700  -0.006148   0.202924     3.111308     0.012425   1.763890   0.111468
     490   0.926400   0.070900  -0.000513   0.202522     3.120451     0.012479   1.766480   0.111707
     491   0.931200   0.066100  -0.001547   0.202129     3.114619     0.012529   1.764828   0.111932
     492   0.931200   0.066100  -0.004738   0.202384     3.113277     0.012535   1.764448   0.111960
     493   0.931200   0.066100   0.000505   0.202440     3.120457     0.012511   1.766482   0.111853
     494   0.936000   0.061300   0.001596   0.202075     3.114727     0.012551   1.764859   0.112033
     495   0.936000   0.061300  -0.002643   0.201767     3.117296     0.012573   1.765587   0.112129
     496   0.936000   0.061300  -0.006149   0.201928     3.117082     0.012560   1.765526   0.112073
     497   0.936000   0.061300  -0.010109   0.202189     3.118575     0.012569   1.765949   0.112110
     498   0.936000   0.061300  -0.014499   0.202508     3.121871     0.012594   1.766882   0.112222
     499   0.936000   0.061300  -0.018157   0.202256     3.122264     0.012600   1.766993   0.112250
     500   0.940800   0.056500  -0.018715   0.202288     3.116175     0.012575   1.765269   0.112140
