    iter     answer      error     mean x     mean y   variance x   variance y       sd x       sd y
     316   0.566400   0.430900  -0.049226   0.208918     3.027977     0.013379   1.740108   0.115666
     317   0.566400   0.430900  -0.053670   0.209167     3.024648     0.013356   1.739151   0.115568
     318   0.566400   0.430900  -0.045812   0.209673     3.034650     0.013395   1.742025   0.115737
     319   0.571200   0.426100  -0.046387   0.210028     3.025242     0.013393   1.739322   0.115727
     320   0.576000   0.421300  -0.050916   0.209663     3.022312     0.013393   1.738480   0.115729
     321   0.580800   0.416500  -0.046737   0.209483     3.018467     0.013362   1.737374   0.115593
     322   0.585600   0.411700  -0.047131   0.210048     3.009142     0.013422   1.734688   0.115855
     323   0.590400   0.406900  -0.053883   0.209413     3.014464     0.013511   1.736221   0.116235
     324   0.590400   0.406900  -0.050714   0.209911     3.008395     0.013549   1.734473   0.116400
     325   0.590400   0.406900  -0.041995   0.209574     3.023693     0.013544   1.738877   0.116378
     326   0.590400   0.406900  -0.047779   0.209495     3.025257     0.013504   1.739327   0.116208
     327   0.595200   0.402100  -0.046056   0.209683     3.016970     0.013475   1.736943   0.116080
     328   0.600000   0.397300  -0.048820   0.209133     3.010262     0.013532   1.735011   0.116329
     329   0.604800   0.392500  -0.044160   0.208660     3.008213     0.013564   1.734420   0.116466
     330   0.609600   0.387700  -0.044107   0.208430     2.999098     0.013541   1.731790   0.116364
     331   0.609600   0.387700  -0.047370   0.208748     2.993541     0.013533   1.730185   0.116330
     332   0.609600   0.387700  -0.041217   0.209105     2.997021     0.013534   1.731191   0.116336
     333   0.614400   0.382900  -0.044926   0.208618     2.992575     0.013572   1.729906   0.116500
     334   0.619200   0.378100  -0.046701   0.208021     2.984661     0.013650   1.727617   0.116832
     335   0.619200   0.378100  -0.051839   0.208075     2.984541     0.013610   1.727582   0.116662
     336   0.619200   0.378100  -0.048504   0.208456     2.979374     0.013618   1.726086   0.116696
     337   0.619200   0.378100  -0.055301   0.207995     2.986010     0.013649   1.728008   0.116828
     338   0.624000   0.373300  -0.053273   0.208229     2.978558     0.013627   1.725850   0.116733
     339   0.624000   0.373300  -0.045725   0.208594     2.988970     0.013631   1.728864   0.116754
     340   0.628800   0.368500  -0.038400   0.208025     2.998315     0.013701   1.731564   0.117051
     341   0.633600   0.363700  -0.036604   0.208248     2.990615     0.013678   1.729340   0.116952
     342   0.633600   0.363700  -0.033000   0.208743     2.986288     0.013721   1.728088   0.117137
     343   0.633600   0.363700  -0.037425   0.208560     2.984258     0.013693   1.727500   0.117015
     344   0.638400   0.358900  -0.036458   0.208043     2.975903     0.013744   1.725081   0.117236
     345   0.643200   0.354100  -0.032591   0.207492     2.972405     0.013808   1.724066   0.117509
     346   0.648000   0.349300  -0.028916   0.207157     2.968460     0.013807   1.722922   0.117503
     347   0.652800   0.344500  -0.028582   0.206828     2.959944     0.013805   1.720449   0.117493
     348   0.657600   0.339700  -0.030215   0.206851     2.952361     0.013765   1.718244   0.117325
     349   0.657600   0.339700  -0.024488   0.206767     2.955284     0.013728   1.719094   0.117167
     350   0.657600   0.339700  -0.030757   0.206367     2.960520     0.013745   1.720616   0.117237
     351   0.662400   0.334900  -0.032955   0.205925     2.953770     0.013773   1.718654   0.117361
     352   0.667200   0.330100  -0.031258   0.205903     2.946387     0.013735   1.716504   0.117194
     353   0.672000   0.325300  -0.032802   0.205798     2.938877     0.013699   1.714315   0.117045
     354   0.672000   0.325300  -0.039198   0.206112     2.944975     0.013695   1.716093   0.117028
     355   0.672000   0.325300  -0.034436   0.206504     2.944681     0.013711   1.716007   0.117095
     356   0.676800   0.320500  -0.031209   0.206160     2.940096     0.013715   1.714671   0.117110
     357   0.681600   0.315700  -0.033754   0.205948     2.934158     0.013692   1.712938   0.117014
     358   0.681600   0.315700  -0.028122   0.206383     2.937253     0.013721   1.713842   0.117139
     359   0.681600   0.315700  -0.020333   0.205939     2.950729     0.013753   1.717769   0.117275
     360   0.686400   0.310900  -0.023016   0.205479     2.945109     0.013791   1.716132   0.117435
     361   0.686400   0.310900  -0.016521   0.205029     2.952092     0.013826   1.718165   0.117583
     362   0.686400   0.310900  -0.009025   0.205150     2.964168     0.013793   1.721676   0.117443
     363   0.691200   0.306100  -0.011445   0.204602     2.958116     0.013863   1.719917   0.117742
     364   0.691200   0.306100  -0.003372   0.204237     2.973584     0.013873   1.724408   0.117786
     365   0.691200   0.306100   0.004660   0.203802     2.988853     0.013904   1.728830   0.117915
     366   0.696000   0.301300  -0.003133   0.203259     3.002789     0.013973   1.732856   0.118209
     367   0.700800   0.296500  -0.002889   0.202893     2.994629     0.013984   1.730500   0.118255
     368   0.705600   0.291700  -0.002802   0.202884     2.986494     0.013946   1.728148   0.118094
     369   0.710400   0.286900  -0.002448   0.202647     2.978447     0.013929   1.725818   0.118021
     370   0.710400   0.286900   0.004872   0.203045     2.990119     0.013949   1.729196   0.118108
     371   0.715200   0.282100   0.006211   0.203248     2.982720     0.013927   1.727055   0.118013
     372   0.720000   0.277300   0.011371   0.202764     2.984553     0.013976   1.727586   0.118221
     373   0.720000   0.277300   0.015078   0.202872     2.981651     0.013943   1.726746   0.118081
     374   0.720000   0.277300   0.022234   0.202389     2.992731     0.013993   1.729951   0.118291
     375   0.720000   0.277300   0.028233   0.202911     2.998171     0.014057   1.731523   0.118563
     376   0.720000   0.277300   0.034239   0.202607     3.003691     0.014054   1.733116   0.118551
     377   0.724800   0.272500   0.035188   0.202170     2.996062     0.014089   1.730914   0.118697
     378   0.724800   0.272500   0.042922   0.202328     3.010623     0.014061   1.735115   0.118579
     379   0.729600   0.267700   0.042112   0.202600     3.002926     0.014052   1.732895   0.118541
     380   0.734400   0.262900   0.042273   0.202412     2.995033     0.014028   1.730616   0.118441
     381   0.734400   0.262900   0.039680   0.202919     2.989721     0.014089   1.729081   0.118695
     382   0.734400   0.262900   0.033303   0.203266     2.997346     0.014098   1.731284   0.118733
     383   0.734400   0.262900   0.038462   0.203136     2.999659     0.014067   1.731952   0.118605
     384   0.734400   0.262900   0.033067   0.203020     3.002965     0.014036   1.732907   0.118472
     385   0.739200   0.258100   0.027885   0.202628     3.005453     0.014058   1.733624   0.118567
     386   0.739200   0.258100   0.024696   0.202925     3.001571     0.014056   1.732504   0.118557
     387   0.739200   0.258100   0.028412   0.203109     2.999132     0.014032   1.731800   0.118458
     388   0.744000   0.253300   0.027865   0.203426     2.991518     0.014035   1.729601   0.118469
     389   0.744000   0.253300   0.035431   0.203570     3.005978     0.014007   1.733776   0.118351
     390   0.748800   0.248500   0.028149   0.203053     3.018845     0.014075   1.737482   0.118637
     391   0.748800   0.248500   0.025422   0.203274     3.014017     0.014058   1.736092   0.118566
     392   0.753600   0.243700   0.023501   0.203460     3.007767     0.014036   1.734291   0.118472
     393   0.753600   0.243700   0.030173   0.203922     3.017519     0.014083   1.737101   0.118673
     394   0.758400   0.238900   0.028378   0.203778     3.011123     0.014056   1.735259   0.118556
     395   0.763200   0.234100   0.028811   0.203688     3.003573     0.014023   1.733082   0.118420
     396   0.763200   0.234100   0.024290   0.204090     3.004040     0.014051   1.733217   0.118539
     397   0.763200   0.234100   0.022381   0.204479     2.997913     0.014076   1.731448   0.118642
     398   0.763200   0.234100   0.015434   0.204772     3.009491     0.014075   1.734789   0.118636
     399   0.763200   0.234100   0.019709   0.204834     3.009206     0.014041   1.734706   0.118494
     400   0.763200   0.234100   0.025765   0.204592     3.016281     0.014029   1.736744   0.118445
     401   0.768000   0.229300   0.027098   0.204124     3.009467     0.014081   1.734782   0.118665
     402   0.772800   0.224500   0.022466   0.203689     3.010563     0.014122   1.735097   0.118836
     403   0.772800   0.224500   0.024223   0.204089     3.004330     0.014151   1.733300   0.118957
     404   0.772800   0.224500   0.029074   0.204098     3.006355     0.014116   1.733884   0.118810
     405   0.772800   0.224500   0.022332   0.203972     3.017251     0.014087   1.737024   0.118690
     406   0.772800   0.224500   0.017218   0.204377     3.020383     0.014119   1.737925   0.118823
     407   0.772800   0.224500   0.012118   0.204114     3.023499     0.014112   1.738821   0.118796
     408   0.777600   0.219700   0.009151   0.204042     3.019661     0.014080   1.737717   0.118659
     409   0.777600   0.219700   0.014317   0.204485     3.023138     0.014125   1.738717   0.118849
     410   0.782400   0.214900   0.012168   0.204337     3.017648     0.014100   1.737138   0.118741
     411   0.782400   0.214900   0.004990   0.204409     3.031379     0.014067   1.741085   0.118606
     412   0.787200   0.210100   0.002927   0.204299     3.025766     0.014038   1.739473   0.118482
     413   0.792000   0.205300  -0.000025   0.203899     3.022022     0.014070   1.738396   0.118617
     414   0.792000   0.205300   0.004964   0.204302     3.024981     0.014103   1.739247   0.118756
     415   0.796800   0.200500   0.006524   0.203964     3.018696     0.014116   1.737440   0.118811
     416   0.796800   0.200500   0.000572   0.204417     3.026106     0.014167   1.739571   0.119025
     417   0.796800   0.200500   0.007379   0.204075     3.038077     0.014182   1.743008   0.119087
     418   0.801600   0.195700   0.010414   0.203813     3.034640     0.014176   1.742022   0.119064
     419   0.801600   0.195700   0.004109   0.204148     3.043970     0.014189   1.744698   0.119119
     420   0.806400   0.190900   0.005698   0.203994     3.037777     0.014165   1.742922   0.119019
     421   0.806400   0.190900  -0.000041   0.204339     3.044362     0.014182   1.744810   0.119087
     422   0.806400   0.190900  -0.004856   0.203984     3.046885     0.014201   1.745533   0.119167
     423   0.806400   0.190900  -0.011075   0.203609     3.055962     0.014226   1.748131   0.119274
     424   0.806400   0.190900  -0.017756   0.203636     3.067592     0.014193   1.751454   0.119135
     425   0.811200   0.186100  -0.016552   0.203761     3.060986     0.014166   1.749567   0.119022
     426   0.811200   0.186100  -0.010051   0.203583     3.071723     0.014146   1.752633   0.118939
     427   0.811200   0.186100  -0.016932   0.203756     3.084653     0.014126   1.756318   0.118852
     428   0.816000   0.181300  -0.018490   0.203393     3.078480     0.014149   1.754560   0.118950
     429   0.816000   0.181300  -0.016989   0.203784     3.072266     0.014181   1.752788   0.119085
     430   0.820800   0.176500  -0.019781   0.203372     3.068459     0.014221   1.751702   0.119250
     431   0.825600   0.171700  -0.022839   0.202937     3.065351     0.014269   1.750814   0.119452
     432   0.825600   0.171700  -0.025984   0.203274     3.062507     0.014285   1.750002   0.119518
     433   0.830400   0.166900  -0.028204   0.202982     3.057559     0.014288   1.748588   0.119533
     434   0.830400   0.166900  -0.021360   0.202749     3.070750     0.014279   1.752356   0.119494
     435   0.830400   0.166900  -0.017035   0.203030     3.071789     0.014280   1.752652   0.119499
     436   0.830400   0.166900  -0.013282   0.203262     3.070857     0.014271   1.752386   0.119460
     437   0.830400   0.166900  -0.019348   0.203559     3.079838     0.014276   1.754947   0.119484
     438   0.830400   0.166900  -0.014482   0.203223     3.083130     0.014293   1.755884   0.119553
     439   0.830400   0.166900  -0.008138   0.203126     3.093692     0.014264   1.758889   0.119434
     440   0.830400   0.166900  -0.002964   0.202870     3.098390     0.014261   1.760224   0.119419
     441   0.830400   0.166900  -0.005340   0.203288     3.093843     0.014305   1.758932   0.119604
     442   0.835200   0.162100  -0.005139   0.203455     3.086861     0.014285   1.756946   0.119520
     443   0.840000   0.157300  -0.004916   0.203313     3.079915     0.014262   1.754969   0.119423
     444   0.840000   0.157300  -0.008371   0.203567     3.078254     0.014258   1.754495   0.119408
     445   0.840000   0.157300  -0.003334   0.203303     3.082577     0.014257   1.755727   0.119404
     446   0.840000   0.157300   0.003394   0.203284     3.095765     0.014225   1.759478   0.119270
     447   0.844800   0.152500   0.006280   0.203125     3.092544     0.014205   1.758563   0.119184
     448   0.849600   0.147700   0.008501   0.202889     3.087842     0.014198   1.757226   0.119155
     449   0.854400   0.142900   0.008398   0.202882     3.080969     0.014166   1.755269   0.119023
     450   0.854400   0.142900   0.002541   0.203173     3.089494     0.014173   1.757696   0.119051
     451   0.859200   0.138100   0.001756   0.203168     3.082920     0.014142   1.755825   0.118919
     452   0.859200   0.138100   0.003233   0.203432     3.077082     0.014142   1.754161   0.118919
     453   0.859200   0.138100  -0.002029   0.203630     3.082778     0.014128   1.755784   0.118862
     454   0.859200   0.138100  -0.004363   0.203906     3.078450     0.014132   1.754551   0.118877
     455   0.864000   0.133300  -0.006870   0.203460     3.074532     0.014191   1.753434   0.119126
     456   0.868800   0.128500  -0.010337   0.203248     3.073245     0.014180   1.753067   0.119081
     457   0.868800   0.128500  -0.004959   0.203504     3.079678     0.014179   1.754901   0.119076
     458   0.868800   0.128500  -0.010845   0.203210     3.088751     0.014187   1.757484   0.119111
     459   0.868800   0.128500  -0.017156   0.202808     3.100225     0.014230   1.760746   0.119291
     460   0.873600   0.123700  -0.015438   0.202578     3.094838     0.014223   1.759215   0.119262
     461   0.878400   0.118900  -0.015898   0.202523     3.088222     0.014194   1.757334   0.119139
     462   0.883200   0.114100  -0.013779   0.202531     3.083603     0.014163   1.756019   0.119010
     463   0.883200   0.114100  -0.010683   0.202934     3.081362     0.014208   1.755381   0.119196
     464   0.888000   0.109300  -0.010645   0.202532     3.074722     0.014252   1.753488   0.119380
     465   0.892800   0.104500  -0.011334   0.202238     3.068329     0.014261   1.751665   0.119419
     466   0.892800   0.104500  -0.006679   0.202423     3.071802     0.014246   1.752656   0.119357
     467   0.892800   0.104500  -0.011786   0.202053     3.077351     0.014279   1.754238   0.119496
     468   0.892800   0.104500  -0.014823   0.201973     3.075074     0.014252   1.753589   0.119381
     469   0.892800   0.104500  -0.009933   0.202285     3.079682     0.014267   1.754902   0.119444
     470   0.897600   0.099700  -0.006645   0.201961     3.078191     0.014285   1.754477   0.119522
     471   0.897600   0.099700  -0.010475   0.202222     3.078537     0.014287   1.754576   0.119528
     472   0.902400   0.094900  -0.007337   0.201867     3.076642     0.014316   1.754036   0.119650
     473   0.907200   0.090100  -0.007707   0.201604     3.070202     0.014318   1.752199   0.119659
     474   0.907200   0.090100  -0.012951   0.201480     3.076704     0.014295   1.754054   0.119563
     475   0.912000   0.085300  -0.015213   0.201425     3.072647     0.014267   1.752897   0.119443
     476   0.912000   0.085300  -0.010501   0.201392     3.076720     0.014237   1.754058   0.119320
     477   0.912000   0.085300  -0.016440   0.201647     3.087028     0.014238   1.756994   0.119324
     478   0.916800   0.080500  -0.018261   0.201426     3.082148     0.014232   1.755605   0.119297
     479   0.921600   0.075700  -0.018144   0.201162     3.075720     0.014235   1.753773   0.119312
     480   0.921600   0.075700  -0.023628   0.201293     3.083688     0.014214   1.756043   0.119222
     481   0.921600   0.075700  -0.020056   0.201674     3.083390     0.014254   1.755958   0.119389
     482   0.921600   0.075700  -0.018971   0.202061     3.077557     0.014296   1.754297   0.119566
     483   0.926400   0.070900  -0.016124   0.201662     3.075086     0.014343   1.753592   0.119763
     484   0.931200   0.066100  -0.014789   0.201617     3.069591     0.014315   1.752025   0.119643
     485   0.931200   0.066100  -0.020742   0.201764     3.080380     0.014295   1.755101   0.119563
     486   0.936000   0.061300  -0.023547   0.201391     3.077850     0.014333   1.754380   0.119722
     487   0.936000   0.061300  -0.025795   0.201641     3.073980     0.014334   1.753277   0.119726
     488   0.940800   0.056500  -0.023543   0.201676     3.070146     0.014305   1.752183   0.119605
     489   0.940800   0.056500  -0.027278   0.201723     3.070663     0.014277   1.752331   0.119487
     490   0.945600   0.051700  -0.030142   0.201591     3.068399     0.014257   1.751685   0.119401
     491   0.945600   0.051700  -0.033153   0.201652     3.066583     0.014229   1.751166   0.119287
     492   0.945600   0.051700  -0.027427   0.201495     3.076416     0.014212   1.753971   0.119216
     493   0.950400   0.046900  -0.026345   0.201447     3.070751     0.014185   1.752356   0.119100
     494   0.950400   0.046900  -0.021551   0.201841     3.075840     0.014232   1.753807   0.119300
     495   0.955200   0.042100  -0.020493   0.201778     3.070178     0.014206   1.752192   0.119187
     496   0.955200   0.042100  -0.026486   0.202077     3.081731     0.014221   1.755486   0.119252
     497   0.955200   0.042100  -0.022405   0.202168     3.083772     0.014196   1.756067   0.119149
     498   0.955200   0.042100  -0.025784   0.202543     3.083240     0.014238   1.755916   0.119322
     499   0.960000   0.037300  -0.026561   0.202399     3.077362     0.014219   1.754241   0.119245
     500   0.960000   0.037300  -0.023522   0.202399     3.075804     0.014191   1.753797   0.119126
